Link,Ngày đăng,Loại hình căn hộ,Số phòng ngủ,Số phòng tắm/vệ sinh,Pháp lý,Nội thất,Gia_VND,Diện tích (m²) đã làm sạch
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-quang-dieu-phuong-o-cho-dua/sieu-hiem-dong-da-60m2-8tang-thang-may-oto-chanh-kinh-doanh-gia-28-5ty-co-tl-pr43950562,09/10/2025,Nhà riêng tại đường Trần Quang Diệu,6.0,7.0,So do/So hong,Chua ro,28500000000.0,60.0
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-quy-cap-phuong-van-mieu-quoc-tu-giam/can-ban-phan-lo-ngo-pho-ngo-si-lien-mieu-pr41516965,10/10/2025,Nhà riêng tại đường Trần Quý Cáp,5.0,5.0,So do/So hong,Co ban,11500000000.0,60.0
https://batdongsan.com.vn/ban-nha-rieng-duong-tran-thai-tong-phuong-dich-vong-hau/ban-pho-110m-8-tang-kinh-doanh-dinh-gia-54-ty-pr44216719,08/10/2025,Nhà riêng tại đường Trần Thái Tông,5.0,4.0,So do/So hong,Day du/Cao cap,34250000000.0,110.0
https://batdongsan.com.vn/ban-nha-rieng-duong-trau-quy-thi-tran-trau-quy/-dong-tien-170tr-thang-pho-o-to-thong-so-hoa-hau-xung-quanh-sam-uat-tien-ich-bat-ngan-pr44152481,06/10/2025,Nhà riêng tại đường Trâu Quỳ,0.0,0.0,So do/So hong,Day du/Cao cap,29000000000.0,211.0
https://batdongsan.com.vn/ban-nha-rieng-duong-trich-sai-phuong-buoi/ban-34m2-gia-cuc-chat-22-5-ty-tai-tay-ho-ha-noi-pr44174881,03/10/2025,Nhà riêng tại đường Trích Sài,6.0,0.0,So do/So hong,Day du/Cao cap,20500000000.0,34.0
https://batdongsan.com.vn/ban-nha-rieng-duong-trich-sai-phuong-buoi/ban-chdv-220m2-9-tang-mt-9m-thang-may-4-cho-do-cua-dong-tien-4-5-ty-nam-pr44215890,08/10/2025,Nhà riêng tại đường Trích Sài,10.0,7.5,So do/So hong,Day du/Cao cap,34250000000.0,214.5
https://batdongsan.com.vn/ban-nha-rieng-duong-trich-sai-phuong-thuy-khue/toa-apartment-dang-cap-104m2x8t-thang-may-noi-that-cao-cap-pccc-dat-chuan-pho-tay-ho-pr44239066,10/10/2025,Nhà riêng tại đường Trích Sài,10.0,7.5,So do/So hong,Day du/Cao cap,31500000000.0,104.0
https://batdongsan.com.vn/ban-nha-rieng-duong-trieu-khuc-xa-tan-trieu/ban-lo-goc-6-tang-11-phong-full-cong-nang-tai-phung-khoang-gia-chi-8-8-ty-pr44132196,09/10/2025,Nhà riêng tại đường Triều Khúc,10.0,6.0,So do/So hong,Chua ro,8800000000.0,35.0
https://batdongsan.com.vn/ban-nha-rieng-duong-trung-kien-phuong-tay-tuu/ban-ccmn-dai-hoc-cong-nghiep-10-phong-full-dt-45m-so-xay-6-tang-1-tum-co-thang-may-full-do-pr44234493,09/10/2025,Nhà riêng tại đường Trung Kiên,10.0,7.5,Khac/Chua co,Chua ro,8500000000.0,48.0
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-khuong-thuong/-chu-ban-nguyen-can-full-noi-that-tai-dt-44-3-m-x-3-tang-1-san-thuong-pr44150520,30/09/2025,Nhà riêng tại đường Trường Chinh,0.0,0.0,Khac/Chua co,Chua ro,10200000000.0,44.3
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-khuong-thuong/ban-can-ho-dong-tien-43m2-voi-9p-khep-kin-450tr-nam-o-ha-noi-pr44219249,08/10/2025,Nhà riêng tại đường Trường Chinh,9.0,7.5,So do/So hong,Day du/Cao cap,10000000000.0,43.0
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-minh-khai/manh-dat-hiem-giua-trung-tam-hai-ba-trung-ngo-to-nhu-pho-dt-290m2-mat-tien-8-2m-gia-hon-200tr-1m2-pr44200430,06/10/2025,Nhà riêng tại đường Trương Định,1.0,1.0,So do/So hong,Day du/Cao cap,34250000000.0,214.5
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-tan-mai-2/hiem-ban-trung-tam-hai-ba-trung-32m-5t-chao-6-8ty-pr44245377,10/10/2025,Nhà riêng tại đường Trương Định,0.0,0.0,So do/So hong,Day du/Cao cap,6800000000.0,32.0
https://batdongsan.com.vn/ban-nha-rieng-duong-truong-dinh-phuong-truong-dinh/ban-tai-6-9-ty-27-m2-3pn-3wc-4-tang-pr44239803,10/10/2025,Nhà riêng tại đường Trương Định,3.0,3.0,So do/So hong,Day du/Cao cap,6900000000.0,27.0
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-dinh-phuong-bo-de/ban-dep-7-tang-thang-may-tai-phan-lo-quan-doi-via-he-oto-tranh-19-ti-pr44227526,09/10/2025,Nhà riêng tại đường Tư Đình,0.0,0.0,So do/So hong,Chua ro,19000000000.0,65.0
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-dinh-phuong-long-bien/-dt-tan-83m-5-tang-mat-tien-5-m-gia-chi-17-2-ty-oto-7c-ngu-trong-nha-pr44253447,11/10/2025,Nhà riêng tại đường Tư Đình,0.0,0.0,So do/So hong,Chua ro,17200000000.0,83.0
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-dinh-phuong-long-bien/toi-chinh-chu-ban-68m-ngo-43-co-linh-tp-ha-noi-pr44165052,02/10/2025,Nhà riêng tại đường Tư Đình,6.0,4.0,So do/So hong,Co ban,13950000000.0,68.0
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-lien-phuong-tu-lien/ban-pho-tay-ho-1-ra-mat-pho-thang-may-dt-80m2-5-tang-gia-18-ty-pr42386230,08/10/2025,Nhà riêng tại đường Tứ Liên,8.0,7.5,So do/So hong,Day du/Cao cap,18000000000.0,80.0
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-lien-phuong-tu-lien/ban-tay-ho-can-goc-2-thoang-gan-o-to-ngo-thong-70m2-x-6t-chi-hon-16ty-pr44240454,10/10/2025,Nhà riêng tại đường Tứ Liên,0.0,0.0,Khac/Chua co,Chua ro,16800000000.0,72.0
https://batdongsan.com.vn/ban-nha-rieng-duong-tu-lien-phuong-tu-lien/chi-thuy-ban-5-tang-pho-2-mat-thoang-o-to-vao-gan-ho-tay-gia-17-3-ty-pr44220892,08/10/2025,Nhà riêng tại đường Tứ Liên,4.0,4.0,So do/So hong,Day du/Cao cap,17300000000.0,65.0
https://batdongsan.com.vn/ban-nha-rieng-duong-tuong-chuc-xa-ngu-hiep-1/ban-o-to-vf3-vao-35m2-4t-gia-5-ty-thanh-tri-ha-noi-pr44213146,07/10/2025,Nhà riêng tại đường Tương Chúc,4.0,4.0,So do/So hong,Co ban,5000000000.0,35.0
https://batdongsan.com.vn/ban-nha-rieng-duong-van-cao-phuong-lieu-giai/ban-4-tang-33m2-ngay-ho-tay-cach-pho-10m-pr44225975,08/10/2025,Nhà riêng tại đường Văn Cao,3.0,3.0,So do/So hong,Chua ro,8000000000.0,35.0
https://batdongsan.com.vn/ban-nha-rieng-duong-van-cao-phuong-lieu-giai/chinh-chu-ban-ba-dinh-dien-tich-50m2-5-tang-thang-may-kinh-doanh-tot-gia-15-3-ty-pr43005516,07/10/2025,Nhà riêng tại đường Văn Cao,6.0,5.0,So do/So hong,Day du/Cao cap,14500000000.0,50.0
https://batdongsan.com.vn/ban-nha-rieng-duong-vanh-dai-3-phuong-tran-phu-7/6-2-ty-30m2-5-tang-moi-o-to-ngo-thong-khuyen-luong-3-yen-so-hm-pr43150418,06/10/2025,Nhà riêng tại đường Vành Đai 3,3.0,4.0,So do/So hong,Day du/Cao cap,6280000000.0,30.0
https://batdongsan.com.vn/ban-nha-rieng-duong-vo-chi-cong-phuong-xuan-la/sieu-hiem-317tr-m2-ban-toa-ngay-gan-mat-pho-tay-ho-ha-noi-110-ty-pr43245327,11/10/2025,Nhà riêng tại đường Võ Chí Công,10.0,7.5,So do/So hong,Co ban,34250000000.0,214.5
https://batdongsan.com.vn/ban-nha-rieng-duong-vong-thi-phuong-buoi/ban-gap-toa-chdv-tay-ho-19-phong-dong-tien-1-6-ty-nam-8-tang-thang-may-gpxd-hon-20-ty-pr43201149,10/10/2025,Nhà riêng tại đường Võng Thị,10.0,7.5,So do/So hong,Day du/Cao cap,27450000000.0,103.0
https://batdongsan.com.vn/ban-nha-rieng-duong-vong-thi-phuong-buoi/hiem-lo-goc-cach-1-ra-o-to-tranh-sat-ho-tay-dt-56m-mt-4-9m-no-hau-chi-16-1-ty-pr42778173,10/10/2025,Nhà riêng tại đường Võng Thị,6.0,0.0,So do/So hong,Chua ro,16100000000.000002,48.0
https://batdongsan.com.vn/ban-nha-rieng-duong-vu-trong-phung-phuong-thanh-xuan-trung/ban-bds-dong-tien-sat-mat-pho-dong-tien-thue-ben-ng-hon-40tr-thag-oto-do-cua-pr44222836,08/10/2025,Nhà riêng tại đường Vũ Trọng Phụng,9.0,7.5,So do/So hong,Chua ro,13000000000.0,50.0
https://batdongsan.com.vn/ban-nha-rieng-duong-vuong-thua-vu-phuong-khuong-trung/ban-ngo-164-phan-lo-quan-doi-dan-tri-cao-gan-pho-xay-moi-full-do-42m-5t-pr40791717,08/10/2025,Nhà riêng tại đường Vương Thừa Vũ,5.0,4.0,So do/So hong,Day du/Cao cap,13500000000.0,60.0
https://batdongsan.com.vn/ban-nha-rieng-duong-vuong-thua-vu-phuong-khuong-trung/pho-thanh-xuan-gan-50m2-x-6-tang-hon-16-ty-pr44224185,08/10/2025,Nhà riêng tại đường Vương Thừa Vũ,5.0,6.0,So do/So hong,Co ban,16700000000.0,50.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xa-la-phuong-kien-hung/sieu-hiem-ban-ha-dong-dt-56-4m-x-4t-mt-4-2m-o-to-ngo-thong-gan-pho-chi-9-55-ty-pr44205912,07/10/2025,Nhà riêng tại đường Xa La,4.0,3.0,So do/So hong,Day du/Cao cap,9550000000.0,56.4
https://batdongsan.com.vn/ban-nha-rieng-duong-xa-la-phuong-phuc-la/ban-y-moi-chinh-chu-4-5-tang-ha-dong-ha-noi-pr44214042,08/10/2025,Nhà riêng tại đường Xa La,4.0,4.0,So do/So hong,Co ban,8950000000.0,45.7
https://batdongsan.com.vn/ban-nha-rieng-duong-xa-la-phuong-phuc-la/chinh-chu-ban-ha-dong-pr43693288,29/09/2025,Nhà riêng tại đường Xa La,5.0,2.0,So do/So hong,Chua ro,28000000000.0,214.5
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/-10m-pham-van-dong-65m-x-6tang-thang-may-o-to-vao-15p-ra-noi-bai-gia-22ty-be-pr44200827,07/10/2025,Nhà riêng tại đường Xuân Đỉnh,6.0,4.0,So do/So hong,Day du/Cao cap,22500000000.0,65.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/-lo-goc-ngo-thong-dan-xay-chac-chan-43-50mt2-x-4-tang-mt-5-2m-chi-10-9-ty-pr43821212,06/10/2025,Nhà riêng tại đường Xuân Đỉnh,4.0,3.0,So do/So hong,Day du/Cao cap,10900000000.0,50.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/ban-la-ngoai-giao-doan-dai-su-quan-han-quoc-38m2-thang-may-o-to-ngo-thong-full-do-pr44079029,03/10/2025,Nhà riêng tại đường Xuân Đỉnh,4.0,5.0,So do/So hong,Day du/Cao cap,8460000000.000001,38.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-dinh/vip-oto-do-cong-gan-oto-tranh-dep-o-luon-31m2x-5-tang-mt-5-3-chi-7-8-ty-pr44204919,06/10/2025,Nhà riêng tại đường Xuân Đỉnh,3.0,4.0,So do/So hong,Day du/Cao cap,7800000000.0,31.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-dinh-phuong-xuan-tao/mat-ngo-kinh-doanh-o-to-qua-lo-goc-hai-thoang-dep-dan-xay-noi-that-sang-xin-pr44205314,06/10/2025,Nhà riêng tại đường Xuân Đỉnh,3.0,4.0,So do/So hong,Day du/Cao cap,9400000000.0,35.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-do-phuong-cu-khoi/can-ban-long-bien-ha-noi-pr43648257,11/10/2025,Nhà riêng tại đường Xuân Đỗ,3.0,3.0,So do/So hong,Co ban,6000000000.0,33.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/ban-giap-ngoai-giao-doan-tay-ho-o-to-do-cong-2thoang-42m-x-5-tang-nhinh-8-ty-pr44237143,09/10/2025,Nhà riêng tại đường Xuân La,3.0,4.0,So do/So hong,Co ban,8250000000.0,42.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/ban-ngo-38-tay-ho-gan-pho-full-noi-that-35m-x-5-tang-gia-chi-hon-8-ty-pr44072651,06/10/2025,Nhà riêng tại đường Xuân La,3.0,4.0,So do/So hong,Day du/Cao cap,8500000000.0,35.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/ban-sieu-pham-phan-lo-ngo-40-tay-ho-7-tang-thang-may-98m-mt-8m-gia-39-ty-pr43749486,09/10/2025,Nhà riêng tại đường Xuân La,5.0,7.0,So do/So hong,Day du/Cao cap,34250000000.0,98.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/chinh-chu-can-ban-2-ngo-tai-dien-tich-31m-dtsd-155m-chi-8-5-ty-lh-pr44204116,07/10/2025,Nhà riêng tại đường Xuân La,3.0,4.0,Khac/Chua co,Chua ro,8500000000.0,31.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/co-102-8-ty-hon-ban-ngoai-giao-doan-tay-ho-59m2-5-tang-o-to-gan-2-thoang-pr44251424,11/10/2025,Nhà riêng tại đường Xuân La,6.0,4.0,So do/So hong,Day du/Cao cap,8500000000.0,59.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/qua-ngon-10-ty-ban-tay-ho-ngoai-giao-doan-61m2-5-tang-o-to-gan-dan-xay-2-thoang-pr44251689,11/10/2025,Nhà riêng tại đường Xuân La,6.0,5.0,So do/So hong,Day du/Cao cap,10500000000.0,61.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/sieu-hiem-ban-tay-ho-62m2-x-4-tang-sat-pho-ngo-rong-thoang-dan-xay-tang-noi-that-pr44251669,11/10/2025,Nhà riêng tại đường Xuân La,4.0,4.0,So do/So hong,Chua ro,10550000000.0,62.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-thuy-phuong-dich-vong-hau/hiem-ban-cau-giay-o-to-kinh-doanh-lo-goc-3-thoang-dan-xay-46m-4-tang-5-ngu-gia-hon-10-ty-pr44205518,06/10/2025,Nhà riêng tại đường Xuân Thủy,5.0,3.0,So do/So hong,Day du/Cao cap,15800000000.0,46.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-thuy-phuong-dich-vong-hau/sieu-pham-cau-giay-bt-4-tang-o-to-160m2-mt10m-gia-ban-39-ty-pr44007473,08/10/2025,Nhà riêng tại đường Xuân Thủy,6.0,4.0,So do/So hong,Day du/Cao cap,34250000000.0,160.0
https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-thuy-phuong-dich-vong/ban-toa-chdv-gan-pho-ho-t-mau-thang-may-oto-tranh-via-he-69m-x9t-16ph-du-pccc-pr44223497,08/10/2025,Nhà riêng tại đường Xuân Thủy,0.0,0.0,So do/So hong,Day du/Cao cap,24900000000.0,69.0
https://batdongsan.com.vn/ban-nha-rieng-duong-y-la-phuong-duong-noi/ban-4-tang-lo-goc-ha-dong-o-to-do-cua-mien-phi-ngay-dem-mat-tien-5-75m-nhinh-6-ty-pr44238930,10/10/2025,Nhà riêng tại đường Ỷ La,3.0,3.0,So do/So hong,Co ban,6800000000.0,31.0
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-hoa-phuong-yen-hoa-2/can-ban-nhanh-can-ccmn-dong-tien-hon-1-ty-1-nam-ngo-thong-va-ha-quyet-oto-do-cach-100m-pr44239145,10/10/2025,Nhà riêng tại đường Yên Hòa,0.0,0.0,Khac/Chua co,Chua ro,24400000000.0,72.0
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-lang-phuong-thinh-quang/ban-can-goc-7-tang-tai-dong-da-dt-60m2-x-mt-10m-thong-san-gara-o-to-thang-may-pr43249309,11/10/2025,Nhà riêng tại đường Yên Lãng,4.0,6.0,So do/So hong,Day du/Cao cap,29500000000.0,56.7
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-lo-phuong-yen-nghia-1/-xay-5tang-gan-kdt-do-ha-dong-oto-do-gan-2thoang-tien-ich-ngap-tran-e-giang-pr43659564,09/10/2025,Nhà riêng tại đường Yên Lộ,3.0,3.0,So do/So hong,Day du/Cao cap,5600000000.0,35.0
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-lo-phuong-yen-nghia-1/ban-5-ty-chinh-chu-ha-dong-pr43954373,08/10/2025,Nhà riêng tại đường Yên Lộ,3.0,4.0,So do/So hong,Chua ro,5000000000.0,35.0
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-lo-phuong-yen-nghia-1/chinh-chu-ban-gap-moi-ha-dong-o-to-ngu-trong-full-noi-that-pr44220438,09/10/2025,Nhà riêng tại đường Yên Lộ,4.0,4.0,So do/So hong,Day du/Cao cap,7600000000.0,45.0
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-nghia-phuong-yen-nghia-1/ban-nh-toa-van-phong-ngay-sat-ben-xe-phu-hop-lam-van-phong-cong-ty-50m-x7-tang-pr44207315,07/10/2025,Nhà riêng tại đường Yên Nghĩa,2.0,5.0,So do/So hong,Co ban,15800000000.0,50.0
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-nghia-phuong-yen-nghia-1/hang-hiem-tai-ha-dong-xay-4-tang-doc-lap-4-pn-lien-he-em-huan-pr44223520,08/10/2025,Nhà riêng tại đường Yên Nghĩa,4.0,3.0,So do/So hong,Co ban,3700000000.0,30.0
https://batdongsan.com.vn/ban-nha-rieng-duong-yen-vinh-xa-kim-chung-1/chinh-chu-ban-2-moi-hoan-thien-tk-hien-dai-36m2x4-tang-va-30m2x5tang-tai-gia-re-pr43291323,09/10/2025,Nhà riêng tại đường Yên Vĩnh,4.0,3.0,So do/So hong,Chua ro,11500000000.0,30.0
https://batdongsan.com.vn/ban-nha-rieng-pho-an-trach-phuong-cat-linh/ban-dat-tang-vi-tri-vang-trung-tam-dong-da-dau-tu-dong-tien-khung-gia-dau-tu-pr44215283,07/10/2025,Nhà riêng tại phố An Trạch,0.0,0.0,So do/So hong,Chua ro,16390000000.0,83.0
https://batdongsan.com.vn/ban-nha-rieng-pho-ba-trieu-phuong-ha-cau/n-dong-lo-goc-50m-5t-tng-may-o-to-vao-kinh-doanh-sam-uat-chi-hon-10-ty-pr44011008,11/10/2025,Nhà riêng tại phố Bà Triệu,0.0,0.0,So do/So hong,Day du/Cao cap,10800000000.0,50.0
https://batdongsan.com.vn/ban-nha-rieng-pho-bach-mai-phuong-bach-mai/ban-6-9-ty-39m2-lo-goc-ngay-hue-hai-ba-trung-ha-noi-gia-cuc-chat-pr44168252,02/10/2025,Nhà riêng tại phố Bạch Mai,4.0,3.0,So do/So hong,Co ban,6700000000.0,39.0
https://batdongsan.com.vn/ban-nha-rieng-pho-chinh-kinh-phuong-nhan-chinh/ga-de-trung-vang-tx-7tang-118m2-dong-tien-1ty-nam-du-tm-pccc-gia-26-8ty-lai-ngay-khi-mua-pr44214859,08/10/2025,Nhà riêng tại phố Chính Kinh,10.0,0.0,So do/So hong,Day du/Cao cap,26800000000.0,118.0
https://batdongsan.com.vn/ban-nha-rieng-pho-chua-boc-phuong-khuong-thuong/ban-60m-5-tang-gia-tot-pr44121725,11/10/2025,Nhà riêng tại phố Chùa Bộc,6.0,5.0,So do/So hong,Day du/Cao cap,12800000000.0,60.0
https://batdongsan.com.vn/ban-nha-rieng-pho-chua-boc-phuong-kim-lien/ban-dat-dong-da-gan-45m-gia-nhinh-9-ty-so-do-thaiha-tayson-pr44215567,07/10/2025,Nhà riêng tại phố Chùa Bộc,0.0,0.0,So do/So hong,Chua ro,11500000000.0,45.0
https://batdongsan.com.vn/ban-nha-rieng-pho-chua-lang-phuong-lang-thuong/ban-9-tang-thang-may-phan-lo-dong-da-dt-55m-o-to-tranh-via-he-gia-27-8-ty-pr44224225,08/10/2025,Nhà riêng tại phố Chùa Láng,6.0,6.0,So do/So hong,Chua ro,27800000000.0,55.0
https://batdongsan.com.vn/ban-nha-rieng-pho-chua-lang-phuong-lang-thuong/cuc-ngon-ban-dep-phao-dai-ngo-3-6m-o-to-do-canh-3-mat-thoang-56m2-6-tang-pr44250519,11/10/2025,Nhà riêng tại phố Chùa Láng,4.0,4.0,So do/So hong,Day du/Cao cap,10000000000.0,56.0
https://batdongsan.com.vn/ban-nha-rieng-pho-chua-lang-phuong-lang-thuong/sieu-pham-lo-goc-ngo-thong-via-he-oto-tranh-kinh-doanh-dinh-50m2-x-7t-mt-7-3m-pr43003244,07/10/2025,Nhà riêng tại phố Chùa Láng,0.0,0.0,So do/So hong,Chua ro,23800000000.0,50.0
https://batdongsan.com.vn/ban-nha-rieng-pho-cu-loc-phuong-thuong-dinh/ban-thanh-xuan-dt-75m-2-thoang-gia-re-16-6-ty-pr44217460,08/10/2025,Nhà riêng tại phố Cự Lộc,0.0,0.0,Khac/Chua co,Chua ro,16600000000.000002,75.0
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-bach-khoa/ban-ngo-121-so-11-ngo-rong-1-buoc-ra-sam-uat-dep-long-nh-full-noi-that-pr44239440,10/10/2025,Nhà riêng tại phố Đại La,0.0,0.0,So do/So hong,Day du/Cao cap,12800000000.0,60.0
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-bach-khoa/chu-can-ban-gap-mat-ngo-cach-mat-20m-4-tang-x-54m2-3-mat-thoang-sang-sieu-dep-pr44087841,10/10/2025,Nhà riêng tại phố Đại La,0.0,0.0,So do/So hong,Day du/Cao cap,12800000000.0,54.0
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-bach-khoa/em-gai-nho-ban-dt-56m2-4t-mt-4-6m-gia-12-8ty-hai-ba-trung-ha-noi-dep-10m-ra-pho-pr44240852,10/10/2025,Nhà riêng tại phố Đại La,5.0,5.0,So do/So hong,Chua ro,12800000000.0,56.0
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-dong-tam/vip-cach-mat-40m-thang-tap-7-cho-do-vao-2-thoang-cuc-dep-thang-may-o-ngay-pr44089673,06/10/2025,Nhà riêng tại phố Đại La,5.0,0.0,So do/So hong,Day du/Cao cap,9000000000.0,48.0
https://batdongsan.com.vn/ban-nha-rieng-pho-doc-ngu-phuong-lieu-giai/hot-hot-hot-ban-4-tang-5pn-4wc-45m2-tai-ba-dinh-ha-noi-gia-9x-ty-pr44248897,11/10/2025,Nhà riêng tại phố Đốc Ngữ,5.0,4.0,So do/So hong,Co ban,11500000000.0,45.0
https://batdongsan.com.vn/ban-nha-rieng-pho-gia-quat-phuong-thuong-thanh-1/chinh-chu-ban-moi-dep-hien-dai-o-long-bien-dien-tich-57-2m2-pr43954873,07/10/2025,Nhà riêng tại phố Gia Quất,3.0,3.0,Khac/Chua co,Co ban,8800000000.0,57.2
https://batdongsan.com.vn/ban-nha-rieng-pho-giang-vo-phuong-cat-linh/ban-gap-phan-lo-o-to-sat-vin-gang-dong-da-55-m-x7-tang-thang-may-gia-20-ty-pr44099173,09/10/2025,Nhà riêng tại phố Giảng Võ,4.0,6.0,So do/So hong,Day du/Cao cap,20000000000.0,55.0
https://batdongsan.com.vn/ban-nha-rieng-pho-ho-giam-phuong-hang-bot-1/hiem-6-85-ty-nr-6-tang-10m-o-to-tranh-ngo-tng-full-tien-ich-pr44112470,05/10/2025,Nhà riêng tại phố Hồ Giám,4.0,4.0,So do/So hong,Chua ro,6850000000.0,30.0
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/bat-chap-dau-tu-ban-dong-da-139m2-mat-tien-9m-xay-building-khach-san-40-ty-pr44226664,08/10/2025,Nhà riêng tại phố Hoàng Cầu,2.0,2.0,So do/So hong,Chua ro,34250000000.0,139.0
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/cuc-hiem-via-he-t-kinh-danh-58m-18-9-ty-pr40218162,09/10/2025,Nhà riêng tại phố Hoàng Cầu,4.0,4.0,So do/So hong,Day du/Cao cap,25800000000.0,55.0
https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-sam-phuong-nghia-do-1/ban-phung-chi-kien-ngo-2-o-to-tranh-via-he-2-t-kd-dinh-52m-gia-14-x-ty-pr44239161,10/10/2025,Nhà riêng tại phố Hoàng Sâm,9.0,0.0,So do/So hong,Day du/Cao cap,14600000000.0,52.0
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-tien-phuong-bo-de/ban-116m2-long-bien-ha-noi-nam-giua-cau-tran-hung-dao-va-chuong-duong-pr44215483,07/10/2025,Nhà riêng tại phố Hồng Tiến,0.0,0.0,Khac/Chua co,Chua ro,29000000000.0,116.0
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-tien-phuong-bo-de/ban-dt-40m2-m-4-8m-6-tang-thang-may-gan-bv-tam-anh-chi-20m-ra-mat-pho-pr43568176,10/10/2025,Nhà riêng tại phố Hồng Tiến,4.0,5.0,So do/So hong,Chua ro,10850000000.0,40.0
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-tien-phuong-bo-de/ban-so-65m2-m-6m-lo-goc-7-tang-thang-may-dang-cho-thue-60tr-thang-pr43891309,05/10/2025,Nhà riêng tại phố Hồng Tiến,10.0,0.0,Khac/Chua co,Chua ro,15450000000.0,65.0
https://batdongsan.com.vn/ban-nha-rieng-pho-hong-tien-phuong-bo-de/toa-7-tang-vip-gan-bv-tam-anh-ngo-o-to-tranh-dien-tich-170m2-mt-9m-35-ty-pr43911779,09/10/2025,Nhà riêng tại phố Hồng Tiến,7.0,7.5,So do/So hong,Day du/Cao cap,34250000000.0,170.0
https://batdongsan.com.vn/ban-nha-rieng-pho-ke-ve-phuong-dong-ngac/-mat-ngo-thong-o-to-vao-dien-tich-42m-5-tang-o-to-de-trong-gara-tang-1-pr44162052,10/10/2025,Nhà riêng tại phố Kẻ Vẽ,4.0,4.0,So do/So hong,Day du/Cao cap,11500000000.0,42.0
https://batdongsan.com.vn/ban-nha-rieng-pho-kham-thien-phuong-kham-thien/ban-ngo-lenh-cu-dep-o-luon-4-tang-3-ngu-du-cong-nang-pr44053017,09/10/2025,Nhà riêng tại phố Khâm Thiên,3.0,3.0,So do/So hong,Chua ro,6450000000.0,28.0
https://batdongsan.com.vn/ban-nha-rieng-pho-lac-trung-phuong-thanh-nhan/phan-lo-via-he-oto-tranh-ban-toa-van-ng-ket-hop-o-78m2-x-8-tang-mt-5-4m-pr44244532,10/10/2025,Nhà riêng tại phố Lạc Trung,0.0,0.0,So do/So hong,Day du/Cao cap,29000000000.0,78.0
https://batdongsan.com.vn/ban-nha-rieng-pho-lac-trung-phuong-vinh-tuy/toa-8-tang-vip-nhat-hai-ba-70m-mt-5-4m-phan-lo-o-to-tranh-via-he-kinh-doanh-pr44243750,10/10/2025,Nhà riêng tại phố Lạc Trung,8.0,7.5,So do/So hong,Day du/Cao cap,29500000000.0,78.0
